,1,5,10,90,95,99
5,0.0,1.6001682994971392e-07,1.6154605513874614e-06,0.8598290369405537,1.4187774104794997,3.6466585541891177
15,0.0,9.212199737776851e-07,0.048058605189235666,1.6784538661927875,2.5028175710451777,4.613832556634172
30,0.0,0.03511146611147026,0.07887535198600899,2.3400954613328695,3.2394936529978264,5.615061322160831
60,0.0,0.051152196220091664,0.1341004356364572,3.1004326602302053,4.343949750509025,7.042147374264756
