,1,5,10,90,95,99
5,0.00013248471677512,0.0002971111626747702,0.000617962431700887,0.07300699173592404,0.09122081841840568,0.13201448987539013
15,0.0001786262394196187,0.0009661325859202207,0.0033168068824983225,0.07677299224182253,0.08943419248314628,0.11693871678289543
30,0.00018919130250494567,0.0034781796693131696,0.0067758000766970465,0.07788597383134119,0.08814324781782878,0.11172056649099539
60,0.00019398558280960893,0.0070297812793233645,0.0106196651614015,0.07790329741916291,0.08725444413983838,0.10441022631199333
