,1,5,10,90,95,99
5,0.1847893471222724,0.3386908281309784,0.4768755997301208,17.219569514668567,29.312786957720988,83.70152556898745
15,0.32777910795605003,0.5478987389582561,0.7808965504863021,25.088081445344038,42.33808403131157,108.43377256691312
30,0.42702520228286184,0.7499449405338176,1.0794289023598782,33.280700171469476,53.737587817384565,120.80049750724929
60,0.542461884931507,1.0647536029832239,1.5565063025443442,44.10935074845699,68.66464810219453,130.7032501406456
