,1,5,10,90,95,99
5,0.0,0.0,0.0,0.20796624254573876,0.3287184565006627,0.9114148394383498
15,0.0,0.0,6.994533698438375e-07,0.4888033467101323,0.7635323571291152,1.9262879094855263
30,0.0,0.020129355709840552,0.04086016357646544,0.8326476450883248,1.2591515524232297,2.5722873191756292
60,6.562460609350518e-07,0.04366685480971449,0.05606511972864854,1.3325464930027873,1.866788980245295,3.261194115708033
