,1,5,10,90,95,99
5,0.0,0.0,0.0,0.29068935543466407,0.4438464186251657,1.3243203094119298
15,0.0,2.7465913603038777e-07,0.028031237096695943,0.6610778944633976,1.0342121349152198,2.508324616586167
30,0.0,0.03457406279222038,0.048064651539505863,1.0988774882000278,1.6473557607521978,3.2695708319696433
60,0.006454996871158207,0.04965293839271025,0.07822206050111796,1.6968781615105593,2.388446555137028,4.037812579932118
